epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,45.1566,1.25268,5.14413,1.25085,0,0,0,0,1.47149,5.46781,1.27153,2.90213e-05,2.90213e-05,2.90213e-05
29,46.7063,1.24403,5.1492,1.31432,0,0,0,0,1.47602,5.46193,1.26992,2.99871e-05,2.99871e-05,2.99871e-05
30,48.2709,1.22574,5.06209,1.17382,0,0,0,0,1.47602,5.46193,1.26992,3.09451e-05,3.09451e-05,3.09451e-05
31,49.8463,1.20299,5.09599,1.17029,0,0,0,0,1.45635,5.45509,1.25956,3.18954e-05,3.18954e-05,3.18954e-05
32,51.356,1.29208,5.0734,1.21286,0,0,0,0,1.45635,5.45509,1.25956,3.28379e-05,3.28379e-05,3.28379e-05
33,52.9512,1.13494,5.02813,1.2093,0,0,0,0,1.46007,5.44113,1.25189,3.37725e-05,3.37725e-05,3.37725e-05
34,54.4883,1.19571,5.12497,1.21111,0,0,0,0,1.46007,5.44113,1.25189,3.46994e-05,3.46994e-05,3.46994e-05
35,56.0167,1.17098,5.04264,1.20553,0,0,0,0,1.45858,5.43917,1.25516,3.56185e-05,3.56185e-05,3.56185e-05
36,57.5253,1.13901,4.90521,1.20933,0,0,0,0,1.45858,5.43917,1.25516,3.65298e-05,3.65298e-05,3.65298e-05
37,59.0668,1.25316,4.95355,1.28213,0,0,0,0,1.47598,5.42135,1.25664,3.74334e-05,3.74334e-05,3.74334e-05
38,60.6515,1.11807,4.87554,1.16743,0,0,0,0,1.47598,5.42135,1.25664,3.83291e-05,3.83291e-05,3.83291e-05
39,62.223,1.11226,4.93229,1.13639,0,0,0,0,1.47513,5.41153,1.24977,3.92171e-05,3.92171e-05,3.92171e-05
40,63.8169,1.05841,4.87414,1.12945,0,0,0,0,1.47513,5.41153,1.24977,4.00972e-05,4.00972e-05,4.00972e-05
41,65.3695,1.21757,4.91371,1.16796,0,0,0,0,1.47837,5.41253,1.24751,4.09696e-05,4.09696e-05,4.09696e-05
42,66.8636,1.22297,5.03517,1.11927,0,0,0,0,1.47837,5.41253,1.24751,4.18342e-05,4.18342e-05,4.18342e-05
43,68.4333,1.35894,5.22639,1.20267,0,0,0,0,1.49745,5.41537,1.25307,4.2691e-05,4.2691e-05,4.2691e-05
44,69.9622,1.15864,5.01812,1.09868,0,0,0,0,1.49745,5.41537,1.25307,4.354e-05,4.354e-05,4.354e-05
45,71.5192,1.03718,4.7205,1.13664,0,0,0,0,1.52473,5.41109,1.26107,4.43812e-05,4.43812e-05,4.43812e-05
46,73.1033,1.13764,4.8152,1.13952,0,0,0,0,1.52473,5.41109,1.26107,4.52146e-05,4.52146e-05,4.52146e-05
47,74.7099,1.12279,4.82927,1.20245,0,0,0,0,1.53421,5.40331,1.26155,4.60403e-05,4.60403e-05,4.60403e-05
48,76.289,1.04548,4.75287,1.12388,0,0,0,0,1.53421,5.40331,1.26155,4.68582e-05,4.68582e-05,4.68582e-05
49,77.8074,1.13873,4.85532,1.11265,0,0,0,0,1.5472,5.39218,1.26283,4.76682e-05,4.76682e-05,4.76682e-05
50,79.3293,1.13917,4.87049,1.15341,0,0,0,0,1.5472,5.39218,1.26283,4.84705e-05,4.84705e-05,4.84705e-05
51,80.8302,1.09486,4.72338,1.10041,0,0,0,0,1.56542,5.37111,1.25971,4.9265e-05,4.9265e-05,4.9265e-05
52,82.3823,1.13075,4.68364,1.13319,0,0,0,0,1.56542,5.37111,1.25971,5.00517e-05,5.00517e-05,5.00517e-05
53,83.9298,1.06615,4.7746,1.118,0,0,0,0,1.56542,5.37111,1.25971,5.08306e-05,5.08306e-05,5.08306e-05
54,85.4158,1.23721,4.86768,1.17887,0,0,0,0,1.56753,5.35534,1.25457,5.16018e-05,5.16018e-05,5.16018e-05
55,86.9212,1.31366,4.83795,1.16719,0,0,0,0,1.56753,5.35534,1.25457,5.23651e-05,5.23651e-05,5.23651e-05
56,88.4123,1.01126,4.55676,1.16202,0,0,0,0,1.56753,5.35534,1.25457,5.31206e-05,5.31206e-05,5.31206e-05
57,89.9902,1.07467,4.73066,1.07901,0,0,0,0,1.5668,5.34606,1.24887,5.38684e-05,5.38684e-05,5.38684e-05
58,91.5206,1.09156,4.64166,1.11317,0,0,0,0,1.5668,5.34606,1.24887,5.46084e-05,5.46084e-05,5.46084e-05
59,93.0773,0.99279,4.63196,1.10324,0,0,0,0,1.5668,5.34606,1.24887,5.53406e-05,5.53406e-05,5.53406e-05
60,94.5735,1.19976,4.83492,1.13576,0,0,0,0,1.57787,5.33664,1.24497,5.6065e-05,5.6065e-05,5.6065e-05
61,96.0974,1.03633,4.54256,1.10048,0,0,0,0,1.57787,5.33664,1.24497,5.67816e-05,5.67816e-05,5.67816e-05
62,97.6087,1.1251,4.6006,1.1435,0,0,0,0,1.57787,5.33664,1.24497,5.74904e-05,5.74904e-05,5.74904e-05
63,99.153,1.0175,4.68029,1.1005,0,0,0,0,1.58713,5.31244,1.23899,5.81915e-05,5.81915e-05,5.81915e-05
64,100.668,1.04172,4.52352,1.12437,0,0,0,0,1.58713,5.31244,1.23899,5.88847e-05,5.88847e-05,5.88847e-05
65,102.204,1.12759,4.46748,1.11373,0,0,0,0,1.58713,5.31244,1.23899,5.95702e-05,5.95702e-05,5.95702e-05
66,103.743,1.17044,4.62113,1.05552,0,0,0,0,1.58736,5.29062,1.23957,6.02478e-05,6.02478e-05,6.02478e-05
67,105.259,1.02351,4.4663,1.04853,0,0,0,0,1.58736,5.29062,1.23957,6.09177e-05,6.09177e-05,6.09177e-05
68,106.791,1.10012,4.39929,1.19583,0,0,0,0,1.58736,5.29062,1.23957,6.15798e-05,6.15798e-05,6.15798e-05
69,108.279,1.12242,4.54703,1.07381,0,0,0,0,1.55698,5.26179,1.22951,6.22341e-05,6.22341e-05,6.22341e-05
70,109.816,1.02847,4.5464,1.01193,0,0,0,0,1.55698,5.26179,1.22951,6.28807e-05,6.28807e-05,6.28807e-05
71,111.269,1.14177,4.48965,1.11421,0,0,0,0,1.55698,5.26179,1.22951,6.35194e-05,6.35194e-05,6.35194e-05
72,112.876,0.99972,4.45972,1.13913,0,0,0,0,1.54933,5.22637,1.22396,6.41503e-05,6.41503e-05,6.41503e-05
73,114.42,1.11264,4.38927,1.08252,0,0,0,0,1.54933,5.22637,1.22396,6.47735e-05,6.47735e-05,6.47735e-05
74,115.96,1.08419,4.29561,1.11194,0,0,0,0,1.54933,5.22637,1.22396,6.53889e-05,6.53889e-05,6.53889e-05
75,117.556,1.02832,4.32775,1.07024,0,0,0,0,1.54876,5.1873,1.22398,6.59965e-05,6.59965e-05,6.59965e-05
76,119.045,1.24273,4.47806,1.08897,0,0,0,0,1.54876,5.1873,1.22398,6.65962e-05,6.65962e-05,6.65962e-05
77,120.554,0.93815,4.29914,1.01905,0,0,0,0,1.54876,5.1873,1.22398,6.71883e-05,6.71883e-05,6.71883e-05
78,122.085,1.03581,4.28004,1.05122,0,0,0,0,1.54816,5.15329,1.22936,6.77725e-05,6.77725e-05,6.77725e-05
79,123.635,0.98686,4.13645,1.10937,0,0,0,0,1.54816,5.15329,1.22936,6.83489e-05,6.83489e-05,6.83489e-05
80,125.141,1.01874,4.14516,1.12784,0,0,0,0,1.54816,5.15329,1.22936,6.89175e-05,6.89175e-05,6.89175e-05
81,126.819,1.09501,4.13258,1.08765,0,0,0,0,1.55641,5.09717,1.23931,6.94784e-05,6.94784e-05,6.94784e-05
82,128.346,1.01556,4.22221,1.01603,0,0,0,0,1.55641,5.09717,1.23931,7.00315e-05,7.00315e-05,7.00315e-05
83,129.852,0.9782,4.05455,1.10392,0,0,0,0,1.55641,5.09717,1.23931,7.05767e-05,7.05767e-05,7.05767e-05
84,131.524,0.90798,4.03968,1.13291,0.14286,0.0119,0.07738,0.04712,1.58866,5.04735,1.2505,7.11142e-05,7.11142e-05,7.11142e-05
85,133.083,0.98227,4.0519,1.016,0.14286,0.0119,0.07738,0.04712,1.58866,5.04735,1.2505,7.16439e-05,7.16439e-05,7.16439e-05
86,134.659,0.9791,4.1778,1.07067,0.14286,0.0119,0.07738,0.04712,1.58866,5.04735,1.2505,7.21659e-05,7.21659e-05,7.21659e-05
87,136.152,1.05177,4.0744,1.09754,0.14286,0.0119,0.07738,0.04712,1.58866,5.04735,1.2505,7.268e-05,7.268e-05,7.268e-05
88,137.772,0.98622,4.02864,1.0563,0.14286,0.02381,0.08333,0.05043,1.59207,5.00257,1.26658,7.31863e-05,7.31863e-05,7.31863e-05
89,139.292,0.9088,3.82563,1.01735,0.14286,0.02381,0.08333,0.05043,1.59207,5.00257,1.26658,7.36849e-05,7.36849e-05,7.36849e-05
90,140.904,0.97275,4.07098,1.04024,0.14286,0.02381,0.08333,0.05043,1.59207,5.00257,1.26658,7.41756e-05,7.41756e-05,7.41756e-05
91,142.451,1.022,4.01223,1.02908,0.14286,0.02381,0.08333,0.05043,1.59207,5.00257,1.26658,7.46586e-05,7.46586e-05,7.46586e-05
92,144.161,1.07024,4.14075,1.0592,0.12698,0.04762,0.08854,0.05465,1.5987,4.95519,1.27054,7.51338e-05,7.51338e-05,7.51338e-05
93,145.72,0.99808,4.12924,1.02679,0.12698,0.04762,0.08854,0.05465,1.5987,4.95519,1.27054,7.56012e-05,7.56012e-05,7.56012e-05
94,147.237,0.95901,3.9837,1.08578,0.12698,0.04762,0.08854,0.05465,1.5987,4.95519,1.27054,7.60608e-05,7.60608e-05,7.60608e-05
95,148.827,1.05011,4.16672,1.04447,0.12698,0.04762,0.08854,0.05465,1.5987,4.95519,1.27054,7.65126e-05,7.65126e-05,7.65126e-05
96,150.515,1.168,3.93809,1.09666,0.11429,0.04762,0.08433,0.05303,1.59793,4.90196,1.27283,7.69566e-05,7.69566e-05,7.69566e-05
97,152.089,0.98292,3.71891,1.07536,0.11429,0.04762,0.08433,0.05303,1.59793,4.90196,1.27283,7.73929e-05,7.73929e-05,7.73929e-05
98,153.762,1.03802,4.07496,1.01659,0.11429,0.04762,0.08433,0.05303,1.59793,4.90196,1.27283,7.78214e-05,7.78214e-05,7.78214e-05
99,155.34,0.87353,3.81125,1.05119,0.11429,0.04762,0.08433,0.05303,1.59793,4.90196,1.27283,7.8242e-05,7.8242e-05,7.8242e-05
100,157.116,0.96783,3.74626,1.01594,0.11905,0.05952,0.09166,0.05862,1.61008,4.84718,1.29125,7.86549e-05,7.86549e-05,7.86549e-05
101,158.767,0.96892,3.8227,1.05653,0.11905,0.05952,0.09166,0.05862,1.61008,4.84718,1.29125,7.906e-05,7.906e-05,7.906e-05
102,160.376,0.99617,3.83314,0.99346,0.11905,0.05952,0.09166,0.05862,1.61008,4.84718,1.29125,7.86706e-05,7.86706e-05,7.86706e-05
103,161.836,1.07724,3.77936,0.97921,0.11905,0.05952,0.09166,0.05862,1.61008,4.84718,1.29125,7.82812e-05,7.82812e-05,7.82812e-05
104,163.721,0.90179,3.701,0.98832,0.11429,0.07143,0.09544,0.06011,1.61083,4.80537,1.28836,7.78918e-05,7.78918e-05,7.78918e-05
105,165.301,1.09099,3.71577,1.0388,0.11429,0.07143,0.09544,0.06011,1.61083,4.80537,1.28836,7.75024e-05,7.75024e-05,7.75024e-05
106,166.882,0.99071,3.52472,1.07542,0.11429,0.07143,0.09544,0.06011,1.61083,4.80537,1.28836,7.7113e-05,7.7113e-05,7.7113e-05
107,168.447,1.01733,3.60967,1.04268,0.11429,0.07143,0.09544,0.06011,1.61083,4.80537,1.28836,7.67236e-05,7.67236e-05,7.67236e-05
108,170.322,1.09242,3.62414,1.08014,0.11429,0.07143,0.09417,0.05936,1.6027,4.78057,1.28584,7.63342e-05,7.63342e-05,7.63342e-05
109,171.927,0.92345,3.32896,1.01275,0.11429,0.07143,0.09417,0.05936,1.6027,4.78057,1.28584,7.59448e-05,7.59448e-05,7.59448e-05
110,173.569,0.97849,3.59683,0.991,0.11429,0.07143,0.09417,0.05936,1.6027,4.78057,1.28584,7.55554e-05,7.55554e-05,7.55554e-05
111,175.187,1.03627,3.56546,1.06295,0.11429,0.07143,0.09417,0.05936,1.6027,4.78057,1.28584,7.5166e-05,7.5166e-05,7.5166e-05
112,177.055,1.0787,3.71421,1.10136,0.1,0.08333,0.08923,0.05437,1.59751,4.74628,1.29419,7.47766e-05,7.47766e-05,7.47766e-05
113,178.68,0.93707,3.29696,1.08867,0.1,0.08333,0.08923,0.05437,1.59751,4.74628,1.29419,7.43872e-05,7.43872e-05,7.43872e-05
114,180.328,0.9611,3.73828,1.02034,0.1,0.08333,0.08923,0.05437,1.59751,4.74628,1.29419,7.39978e-05,7.39978e-05,7.39978e-05
115,181.894,1.05209,3.52317,1.02939,0.1,0.08333,0.08923,0.05437,1.59751,4.74628,1.29419,7.36084e-05,7.36084e-05,7.36084e-05
116,183.764,0.99924,3.42,1.04156,0.0974,0.08929,0.09044,0.05589,1.6014,4.71118,1.30266,7.3219e-05,7.3219e-05,7.3219e-05
117,185.362,0.88248,3.41532,0.98801,0.0974,0.08929,0.09044,0.05589,1.6014,4.71118,1.30266,7.28296e-05,7.28296e-05,7.28296e-05
118,186.837,0.88816,3.33428,1.01766,0.0974,0.08929,0.09044,0.05589,1.6014,4.71118,1.30266,7.24402e-05,7.24402e-05,7.24402e-05
119,188.48,0.91823,3.17278,1.12731,0.0974,0.08929,0.09044,0.05589,1.6014,4.71118,1.30266,7.20508e-05,7.20508e-05,7.20508e-05
120,190.432,0.91108,3.36463,1.08761,0.08242,0.08929,0.08635,0.05436,1.63163,4.68545,1.32729,7.16614e-05,7.16614e-05,7.16614e-05
121,192.058,1.01306,3.44129,1.04582,0.08242,0.08929,0.08635,0.05436,1.63163,4.68545,1.32729,7.1272e-05,7.1272e-05,7.1272e-05
122,193.621,1.07666,3.35871,1.02058,0.08242,0.08929,0.08635,0.05436,1.63163,4.68545,1.32729,7.08826e-05,7.08826e-05,7.08826e-05
123,195.367,0.93677,3.52325,0.96672,0.08242,0.08929,0.08635,0.05436,1.63163,4.68545,1.32729,7.04932e-05,7.04932e-05,7.04932e-05
124,197.252,1.02049,3.28297,1.00828,0.08,0.08333,0.08386,0.05063,1.66739,4.69114,1.34224,7.01038e-05,7.01038e-05,7.01038e-05
125,198.865,0.91673,3.2453,1.01197,0.08,0.08333,0.08386,0.05063,1.66739,4.69114,1.34224,6.97144e-05,6.97144e-05,6.97144e-05
126,200.45,0.86974,3.24103,1.02717,0.08,0.08333,0.08386,0.05063,1.66739,4.69114,1.34224,6.9325e-05,6.9325e-05,6.9325e-05
127,202.091,0.85665,3.40665,0.99465,0.08,0.08333,0.08386,0.05063,1.66739,4.69114,1.34224,6.89356e-05,6.89356e-05,6.89356e-05
128,203.981,0.97691,3.37281,0.99362,0.08333,0.08333,0.08343,0.0519,1.68809,4.69049,1.36681,6.85462e-05,6.85462e-05,6.85462e-05
129,205.656,1.07525,3.19147,1.03883,0.08333,0.08333,0.08343,0.0519,1.68809,4.69049,1.36681,6.81568e-05,6.81568e-05,6.81568e-05
130,207.196,0.99724,3.23675,0.99964,0.08333,0.08333,0.08343,0.0519,1.68809,4.69049,1.36681,6.77674e-05,6.77674e-05,6.77674e-05
131,208.786,0.88866,3.13679,0.95393,0.08333,0.08333,0.08343,0.0519,1.68809,4.69049,1.36681,6.7378e-05,6.7378e-05,6.7378e-05
132,210.727,0.89643,3.09032,0.99039,0.08696,0.08333,0.08337,0.05281,1.69196,4.68541,1.37455,6.69886e-05,6.69886e-05,6.69886e-05
133,212.339,0.98399,3.03433,1.03039,0.08696,0.08333,0.08337,0.05281,1.69196,4.68541,1.37455,6.65992e-05,6.65992e-05,6.65992e-05
134,214.002,0.96353,3.30931,1.01262,0.08696,0.08333,0.08337,0.05281,1.69196,4.68541,1.37455,6.62098e-05,6.62098e-05,6.62098e-05
135,215.6,0.93776,2.96218,0.98759,0.08696,0.08333,0.08337,0.05281,1.69196,4.68541,1.37455,6.58204e-05,6.58204e-05,6.58204e-05
136,217.718,0.97023,3.44644,1.06477,0.08333,0.08333,0.07889,0.05008,1.68632,4.64489,1.37408,6.5431e-05,6.5431e-05,6.5431e-05
137,219.263,1.05657,2.73588,1.06453,0.08333,0.08333,0.07889,0.05008,1.68632,4.64489,1.37408,6.50416e-05,6.50416e-05,6.50416e-05
138,220.9,0.81725,3.02791,1.0629,0.08333,0.08333,0.07889,0.05008,1.68632,4.64489,1.37408,6.46522e-05,6.46522e-05,6.46522e-05
139,222.411,0.87867,3.02344,0.95625,0.08333,0.08333,0.07889,0.05008,1.68632,4.64489,1.37408,6.42628e-05,6.42628e-05,6.42628e-05
140,224.268,0.96272,2.86315,1.0807,0.08095,0.10119,0.08371,0.04952,1.69876,4.61213,1.38007,6.38734e-05,6.38734e-05,6.38734e-05
141,225.905,0.95853,2.80672,1.01688,0.08095,0.10119,0.08371,0.04952,1.69876,4.61213,1.38007,6.3484e-05,6.3484e-05,6.3484e-05
142,227.445,1.05938,2.93824,1.01219,0.08095,0.10119,0.08371,0.04952,1.69876,4.61213,1.38007,6.30946e-05,6.30946e-05,6.30946e-05
143,229.066,0.88048,2.84772,1.08889,0.08095,0.10119,0.08371,0.04952,1.69876,4.61213,1.38007,6.27052e-05,6.27052e-05,6.27052e-05
144,231.097,0.82006,3.05133,1.02167,0.08225,0.1131,0.09029,0.05215,1.70625,4.56165,1.41057,6.23158e-05,6.23158e-05,6.23158e-05
145,232.793,0.90391,2.76679,1.03034,0.08225,0.1131,0.09029,0.05215,1.70625,4.56165,1.41057,6.19264e-05,6.19264e-05,6.19264e-05
146,234.418,0.92446,3.0836,1.05882,0.08225,0.1131,0.09029,0.05215,1.70625,4.56165,1.41057,6.1537e-05,6.1537e-05,6.1537e-05
147,235.912,0.87822,2.72847,0.99316,0.08225,0.1131,0.09029,0.05215,1.70625,4.56165,1.41057,6.11476e-05,6.11476e-05,6.11476e-05
148,237.806,0.89977,2.65525,1.01251,0.06767,0.10714,0.08443,0.05132,1.70898,4.52847,1.41032,6.07582e-05,6.07582e-05,6.07582e-05
149,239.545,0.81716,2.52443,0.96601,0.06767,0.10714,0.08443,0.05132,1.70898,4.52847,1.41032,6.03688e-05,6.03688e-05,6.03688e-05
150,241.157,0.86127,2.96866,1.04609,0.06767,0.10714,0.08443,0.05132,1.70898,4.52847,1.41032,5.99794e-05,5.99794e-05,5.99794e-05
151,242.753,0.83762,2.80266,1.075,0.06767,0.10714,0.08443,0.05132,1.70898,4.52847,1.41032,5.959e-05,5.959e-05,5.959e-05
152,244.625,1.08119,2.69537,1.04845,0.06122,0.10714,0.08434,0.05082,1.73414,4.48035,1.43576,5.92006e-05,5.92006e-05,5.92006e-05
153,246.264,0.83029,2.84294,1.02068,0.06122,0.10714,0.08434,0.05082,1.73414,4.48035,1.43576,5.88112e-05,5.88112e-05,5.88112e-05
154,247.76,0.98553,2.71571,1.02998,0.06122,0.10714,0.08434,0.05082,1.73414,4.48035,1.43576,5.84218e-05,5.84218e-05,5.84218e-05
155,249.373,0.9325,2.81723,1.00489,0.06122,0.10714,0.08434,0.05082,1.73414,4.48035,1.43576,5.80324e-05,5.80324e-05,5.80324e-05
156,251.369,0.98436,2.3721,1.00839,0.06494,0.11905,0.09401,0.05314,1.74537,4.44855,1.45271,5.7643e-05,5.7643e-05,5.7643e-05
157,253.038,0.94221,2.77349,1.0882,0.06494,0.11905,0.09401,0.05314,1.74537,4.44855,1.45271,5.72536e-05,5.72536e-05,5.72536e-05
158,254.668,0.95888,2.45192,1.04314,0.06494,0.11905,0.09401,0.05314,1.74537,4.44855,1.45271,5.68642e-05,5.68642e-05,5.68642e-05
159,256.319,0.82161,2.6655,1.10652,0.06494,0.11905,0.09401,0.05314,1.74537,4.44855,1.45271,5.64748e-05,5.64748e-05,5.64748e-05
160,258.422,1.02968,2.67458,1.0523,0.06494,0.11905,0.09294,0.05311,1.74016,4.40958,1.4587,5.60854e-05,5.60854e-05,5.60854e-05
161,260.154,0.85552,2.83748,0.98739,0.06494,0.11905,0.09294,0.05311,1.74016,4.40958,1.4587,5.5696e-05,5.5696e-05,5.5696e-05
162,261.765,0.95033,2.55337,1.00261,0.06494,0.11905,0.09294,0.05311,1.74016,4.40958,1.4587,5.53066e-05,5.53066e-05,5.53066e-05
163,263.34,0.92667,2.56532,1.04167,0.06494,0.11905,0.09294,0.05311,1.74016,4.40958,1.4587,5.49172e-05,5.49172e-05,5.49172e-05
164,265.239,0.843,2.55228,1.0759,0.06079,0.11905,0.09192,0.0524,1.73918,4.36671,1.45867,5.45278e-05,5.45278e-05,5.45278e-05
165,266.886,0.86861,2.61937,1.06096,0.06079,0.11905,0.09192,0.0524,1.73918,4.36671,1.45867,5.41384e-05,5.41384e-05,5.41384e-05
166,268.385,0.96966,2.2896,1.01049,0.06079,0.11905,0.09192,0.0524,1.73918,4.36671,1.45867,5.3749e-05,5.3749e-05,5.3749e-05
167,269.955,0.89581,2.30942,0.98086,0.06079,0.11905,0.09192,0.0524,1.73918,4.36671,1.45867,5.33596e-05,5.33596e-05,5.33596e-05
168,271.741,0.89681,2.4174,1.0338,0.05901,0.1131,0.09035,0.05113,1.73731,4.34027,1.45969,5.29702e-05,5.29702e-05,5.29702e-05
169,273.375,0.89073,2.55633,1.0385,0.05901,0.1131,0.09035,0.05113,1.73731,4.34027,1.45969,5.25808e-05,5.25808e-05,5.25808e-05
170,274.994,0.9534,2.31045,1.05178,0.05901,0.1131,0.09035,0.05113,1.73731,4.34027,1.45969,5.21914e-05,5.21914e-05,5.21914e-05
171,276.592,0.87228,2.46529,0.99422,0.05901,0.1131,0.09035,0.05113,1.73731,4.34027,1.45969,5.1802e-05,5.1802e-05,5.1802e-05
172,278.605,0.84963,2.16849,1.00763,0.05291,0.11905,0.08911,0.04856,1.74621,4.2832,1.46394,5.14126e-05,5.14126e-05,5.14126e-05
173,280.205,0.86346,2.37593,0.96327,0.05291,0.11905,0.08911,0.04856,1.74621,4.2832,1.46394,5.10232e-05,5.10232e-05,5.10232e-05
174,281.812,0.97485,2.32577,1.04468,0.05291,0.11905,0.08911,0.04856,1.74621,4.2832,1.46394,5.06338e-05,5.06338e-05,5.06338e-05
175,283.491,0.85982,1.86959,1.01424,0.05291,0.11905,0.08911,0.04856,1.74621,4.2832,1.46394,5.02444e-05,5.02444e-05,5.02444e-05
176,285.333,0.9654,2.01976,0.99943,0.05013,0.11905,0.08967,0.04895,1.7649,4.21511,1.45829,4.9855e-05,4.9855e-05,4.9855e-05
177,287.002,0.93124,2.36424,1.01281,0.05013,0.11905,0.08967,0.04895,1.7649,4.21511,1.45829,4.94656e-05,4.94656e-05,4.94656e-05
178,288.584,0.91938,2.26169,0.95253,0.05013,0.11905,0.08967,0.04895,1.7649,4.21511,1.45829,4.90762e-05,4.90762e-05,4.90762e-05
179,290.25,0.89232,2.35267,1.01992,0.05013,0.11905,0.08967,0.04895,1.7649,4.21511,1.45829,4.86868e-05,4.86868e-05,4.86868e-05
180,292.129,0.954,2.30215,1.04782,0.05102,0.11905,0.09059,0.05061,1.75622,4.233,1.45539,4.82974e-05,4.82974e-05,4.82974e-05
181,293.772,0.95703,2.05376,1.03717,0.05102,0.11905,0.09059,0.05061,1.75622,4.233,1.45539,4.7908e-05,4.7908e-05,4.7908e-05
182,295.355,1.06779,1.97982,1.14068,0.05102,0.11905,0.09059,0.05061,1.75622,4.233,1.45539,4.75186e-05,4.75186e-05,4.75186e-05
183,296.926,0.80907,2.20312,0.94241,0.05102,0.11905,0.09059,0.05061,1.75622,4.233,1.45539,4.71292e-05,4.71292e-05,4.71292e-05
184,298.8,0.78528,2.65112,1.04961,0.53076,0.07738,0.09407,0.05049,1.7451,4.19523,1.45313,4.67398e-05,4.67398e-05,4.67398e-05
