epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,25.5559,1.78073,5.58281,1.53791,0,0,0,0,1.67484,5.66564,1.33631,1.7455e-05,1.7455e-05,1.7455e-05
20,26.6282,1.61007,5.55007,1.40882,0,0,0,0,1.67484,5.66564,1.33631,1.82028e-05,1.82028e-05,1.82028e-05
21,27.7824,1.48738,5.40399,1.44042,0,0,0,0,1.66017,5.65789,1.32143,1.89272e-05,1.89272e-05,1.89272e-05
22,28.9382,1.57693,5.51231,1.41877,0,0,0,0,1.66017,5.65789,1.32143,1.96282e-05,1.96282e-05,1.96282e-05
23,30.0775,1.50567,5.40923,1.40204,0,0,0,0,1.66019,5.65372,1.3226,2.03059e-05,2.03059e-05,2.03059e-05
24,31.2424,1.56594,5.36483,1.43543,0,0,0,0,1.66019,5.65372,1.3226,2.09602e-05,2.09602e-05,2.09602e-05
25,32.37,1.62139,5.46403,1.48206,0,0,0,0,1.64001,5.65399,1.32286,2.15912e-05,2.15912e-05,2.15912e-05
26,33.5121,1.43425,5.38409,1.27877,0,0,0,0,1.64001,5.65399,1.32286,2.21987e-05,2.21987e-05,2.21987e-05
27,34.6696,1.5696,5.43306,1.30365,0,0,0,0,1.61916,5.64903,1.32011,2.2783e-05,2.2783e-05,2.2783e-05
28,36.6822,1.42385,5.28633,1.38958,0,0,0,0,1.61916,5.64903,1.32011,2.33438e-05,2.33438e-05,2.33438e-05
29,37.8098,1.47711,5.37088,1.29277,0,0,0,0,1.5886,5.6473,1.31694,2.38813e-05,2.38813e-05,2.38813e-05
30,38.9858,1.57943,5.48281,1.41833,0,0,0,0,1.5886,5.6473,1.31694,2.43954e-05,2.43954e-05,2.43954e-05
31,40.1626,1.33328,5.36822,1.25804,0,0,0,0,1.50912,5.6591,1.28016,2.48862e-05,2.48862e-05,2.48862e-05
32,41.3142,1.51798,5.39635,1.32683,0,0,0,0,1.50912,5.6591,1.28016,2.53536e-05,2.53536e-05,2.53536e-05
33,42.4765,1.42288,5.34936,1.32197,0,0,0,0,1.51174,5.64129,1.27783,2.57976e-05,2.57976e-05,2.57976e-05
34,43.6389,1.43783,5.3671,1.3579,0,0,0,0,1.51174,5.64129,1.27783,2.62183e-05,2.62183e-05,2.62183e-05
35,44.793,1.4536,5.38383,1.2955,0,0,0,0,1.51763,5.62098,1.26935,2.66156e-05,2.66156e-05,2.66156e-05
36,45.9365,1.38155,5.21478,1.38025,0,0,0,0,1.51763,5.62098,1.26935,2.69895e-05,2.69895e-05,2.69895e-05
37,47.1092,1.2637,5.18628,1.25249,0,0,0,0,1.51359,5.61016,1.26138,2.73401e-05,2.73401e-05,2.73401e-05
38,48.2962,1.49942,5.37225,1.25661,0,0,0,0,1.51359,5.61016,1.26138,2.76673e-05,2.76673e-05,2.76673e-05
39,49.4592,1.36163,5.28706,1.21483,0,0,0,0,1.52545,5.60358,1.25765,2.79712e-05,2.79712e-05,2.79712e-05
40,50.6389,1.38474,5.16086,1.21185,0,0,0,0,1.52545,5.60358,1.25765,2.82517e-05,2.82517e-05,2.82517e-05
41,51.8231,1.39262,5.22749,1.19907,0,0,0,0,1.54231,5.59257,1.25204,2.85088e-05,2.85088e-05,2.85088e-05
42,53.4534,1.37166,5.20696,1.22623,0,0,0,0,1.54231,5.59257,1.25204,2.87426e-05,2.87426e-05,2.87426e-05
43,54.5744,1.32852,5.22944,1.19961,0,0,0,0,1.5402,5.59096,1.25059,2.8953e-05,2.8953e-05,2.8953e-05
44,55.7521,1.31446,5.17433,1.18144,0,0,0,0,1.5402,5.59096,1.25059,2.914e-05,2.914e-05,2.914e-05
45,56.8682,1.38103,5.21981,1.20488,0,0,0,0,1.54395,5.58706,1.24321,2.93036e-05,2.93036e-05,2.93036e-05
46,57.987,1.31547,5.04277,1.17976,0,0,0,0,1.54395,5.58706,1.24321,2.94439e-05,2.94439e-05,2.94439e-05
47,59.1998,1.40328,5.25438,1.16895,0,0,0,0,1.56453,5.5739,1.24296,2.95609e-05,2.95609e-05,2.95609e-05
48,60.3735,1.40274,5.1015,1.21509,0,0,0,0,1.56453,5.5739,1.24296,2.96545e-05,2.96545e-05,2.96545e-05
49,61.5469,1.36441,5.0532,1.212,0,0,0,0,1.57215,5.56069,1.24084,2.97247e-05,2.97247e-05,2.97247e-05
50,62.7111,1.31159,5.12202,1.1879,0,0,0,0,1.57215,5.56069,1.24084,2.97715e-05,2.97715e-05,2.97715e-05
51,63.876,1.26168,5.01749,1.09337,0,0,0,0,1.57454,5.54828,1.23857,2.9795e-05,2.9795e-05,2.9795e-05
52,65.0365,1.25722,4.91543,1.11557,0,0,0,0,1.57454,5.54828,1.23857,2.97951e-05,2.97951e-05,2.97951e-05
53,66.2849,1.35589,5.06874,1.10747,0,0,0,0,1.57454,5.54828,1.23857,2.97719e-05,2.97719e-05,2.97719e-05
54,67.4393,1.41455,5.22488,1.13339,0,0,0,0,1.57195,5.54311,1.23639,2.97253e-05,2.97253e-05,2.97253e-05
55,68.6352,1.22504,4.94218,1.12592,0,0,0,0,1.57195,5.54311,1.23639,2.96553e-05,2.96553e-05,2.96553e-05
56,69.865,1.2307,5.1218,1.12262,0,0,0,0,1.57195,5.54311,1.23639,2.95619e-05,2.95619e-05,2.95619e-05
57,71.0545,1.331,5.074,1.10561,0,0,0,0,1.58395,5.53016,1.23699,2.94452e-05,2.94452e-05,2.94452e-05
58,72.2501,1.37043,5.08454,1.09997,0,0,0,0,1.58395,5.53016,1.23699,2.93052e-05,2.93052e-05,2.93052e-05
59,73.4083,1.31781,5.0277,1.0905,0,0,0,0,1.58395,5.53016,1.23699,2.91418e-05,2.91418e-05,2.91418e-05
60,74.572,1.38119,5.04167,1.139,0,0,0,0,1.58831,5.51485,1.23734,2.8955e-05,2.8955e-05,2.8955e-05
61,75.7503,1.22149,4.8734,1.07347,0,0,0,0,1.58831,5.51485,1.23734,2.87448e-05,2.87448e-05,2.87448e-05
62,76.9123,1.25593,4.87477,1.19119,0,0,0,0,1.58831,5.51485,1.23734,2.85113e-05,2.85113e-05,2.85113e-05
63,78.0761,1.23291,4.96998,1.11419,0,0,0,0,1.58334,5.49305,1.22383,2.82544e-05,2.82544e-05,2.82544e-05
64,79.2557,1.23652,5.13975,1.14008,0,0,0,0,1.58334,5.49305,1.22383,2.79741e-05,2.79741e-05,2.79741e-05
65,80.4318,1.28602,5.00361,1.11841,0,0,0,0,1.58334,5.49305,1.22383,2.76705e-05,2.76705e-05,2.76705e-05
66,81.6009,1.2328,4.85828,1.06904,0,0,0,0,1.59287,5.46668,1.21619,2.73435e-05,2.73435e-05,2.73435e-05
67,82.808,1.23802,4.95785,1.07734,0,0,0,0,1.59287,5.46668,1.21619,2.69932e-05,2.69932e-05,2.69932e-05
68,83.9998,1.2502,4.67084,1.10025,0,0,0,0,1.59287,5.46668,1.21619,2.66195e-05,2.66195e-05,2.66195e-05
69,85.1623,1.32227,5.01252,1.10677,0,0,0,0,1.58386,5.45693,1.21741,2.62224e-05,2.62224e-05,2.62224e-05
70,86.318,1.21557,4.85758,1.07989,0,0,0,0,1.58386,5.45693,1.21741,2.5802e-05,2.5802e-05,2.5802e-05
71,87.5094,1.30544,4.99155,1.16841,0,0,0,0,1.58386,5.45693,1.21741,2.53582e-05,2.53582e-05,2.53582e-05
72,88.7127,1.38372,4.84195,1.1976,0,0,0,0,1.58475,5.43495,1.21102,2.4891e-05,2.4891e-05,2.4891e-05
73,89.8737,1.23107,4.72564,1.12568,0,0,0,0,1.58475,5.43495,1.21102,2.44005e-05,2.44005e-05,2.44005e-05
74,91.0485,1.25617,4.68273,1.07996,0,0,0,0,1.58475,5.43495,1.21102,2.38866e-05,2.38866e-05,2.38866e-05
75,92.152,1.23314,4.94561,1.05719,0,0,0,0,1.59094,5.41167,1.20954,2.33494e-05,2.33494e-05,2.33494e-05
76,93.3419,1.34761,4.88421,1.11163,0,0,0,0,1.59094,5.41167,1.20954,2.27887e-05,2.27887e-05,2.27887e-05
77,94.5532,1.15767,4.79813,1.07364,0,0,0,0,1.59094,5.41167,1.20954,2.22048e-05,2.22048e-05,2.22048e-05
78,95.7377,1.22533,4.69659,1.1122,0,0,0,0,1.59224,5.38965,1.20766,2.15974e-05,2.15974e-05,2.15974e-05
79,96.8946,1.29429,4.89282,1.08307,0,0,0,0,1.59224,5.38965,1.20766,2.09667e-05,2.09667e-05,2.09667e-05
80,98.0364,1.24351,4.69886,1.04085,0,0,0,0,1.59224,5.38965,1.20766,2.03126e-05,2.03126e-05,2.03126e-05
81,99.1896,1.2123,4.7699,1.0856,0,0,0,0,1.59886,5.3738,1.21165,1.96352e-05,1.96352e-05,1.96352e-05
82,100.327,1.24497,4.79276,1.09167,0,0,0,0,1.59886,5.3738,1.21165,1.89344e-05,1.89344e-05,1.89344e-05
83,101.465,1.15135,4.59117,1.06139,0,0,0,0,1.59886,5.3738,1.21165,1.82102e-05,1.82102e-05,1.82102e-05
84,102.655,1.22566,4.84985,1.01202,0,0,0,0,1.59899,5.35826,1.21492,1.74627e-05,1.74627e-05,1.74627e-05
85,103.818,1.14991,4.78256,1.03532,0,0,0,0,1.59899,5.35826,1.21492,1.66918e-05,1.66918e-05,1.66918e-05
86,104.963,1.17395,4.71178,1.08296,0,0,0,0,1.59899,5.35826,1.21492,1.58976e-05,1.58976e-05,1.58976e-05
87,106.167,0.98489,4.56773,1.02768,0,0,0,0,1.59899,5.35826,1.21492,1.50799e-05,1.50799e-05,1.50799e-05
88,107.318,1.18639,4.74863,1.07663,0,0,0,0,1.60344,5.33386,1.21763,1.42389e-05,1.42389e-05,1.42389e-05
89,108.467,1.13903,4.72068,1.0526,0,0,0,0,1.60344,5.33386,1.21763,1.33746e-05,1.33746e-05,1.33746e-05
90,109.623,1.18193,4.71645,1.10313,0,0,0,0,1.60344,5.33386,1.21763,1.24869e-05,1.24869e-05,1.24869e-05
91,110.807,1.16196,4.43884,1.0439,0,0,0,0,1.60344,5.33386,1.21763,1.15758e-05,1.15758e-05,1.15758e-05
92,111.974,1.18657,4.61412,1.06014,0,0,0,0,1.60983,5.30551,1.22356,1.06414e-05,1.06414e-05,1.06414e-05
93,113.159,1.23102,4.57657,1.02985,0,0,0,0,1.60983,5.30551,1.22356,9.68355e-06,9.68355e-06,9.68355e-06
94,114.32,1.18056,4.4865,1.0156,0,0,0,0,1.60983,5.30551,1.22356,8.70238e-06,8.70238e-06,8.70238e-06
95,115.465,1.20772,4.62604,1.02711,0,0,0,0,1.60983,5.30551,1.22356,7.69785e-06,7.69785e-06,7.69785e-06
96,116.576,1.22403,4.57362,1.06021,0,0,0,0,1.62699,5.26882,1.2307,6.66995e-06,6.66995e-06,6.66995e-06
97,117.669,1.10857,4.50961,1.01782,0,0,0,0,1.62699,5.26882,1.2307,5.61869e-06,5.61869e-06,5.61869e-06
98,118.836,1.23397,4.62345,1.11122,0,0,0,0,1.62699,5.26882,1.2307,4.54406e-06,4.54406e-06,4.54406e-06
99,120.044,1.17568,4.39511,1.00009,0,0,0,0,1.62699,5.26882,1.2307,3.44607e-06,3.44607e-06,3.44607e-06
100,121.128,1.20055,4.59312,1.04203,0,0,0,0,1.62966,5.23663,1.23283,2.32472e-06,2.32472e-06,2.32472e-06
