epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,24.898,0.80344,1.24238,0.92884,0.39638,0.0819,0.09569,0.05608,1.73662,3.58266,1.55839,8.62639e-05,8.62639e-05,8.62639e-05
165,25.0351,0.75729,1.12909,0.94814,0.39638,0.0819,0.09569,0.05608,1.73662,3.58266,1.55839,8.60692e-05,8.60692e-05,8.60692e-05
166,25.1742,0.79848,1.2619,0.9945,0.39638,0.0819,0.09569,0.05608,1.73662,3.58266,1.55839,8.58745e-05,8.58745e-05,8.58745e-05
167,25.3094,0.88145,1.16644,0.94192,0.39638,0.0819,0.09569,0.05608,1.73662,3.58266,1.55839,8.56798e-05,8.56798e-05,8.56798e-05
168,25.4527,0.7994,1.3076,0.93417,0.40028,0.08929,0.10449,0.05764,1.7251,3.5488,1.55985,8.54851e-05,8.54851e-05,8.54851e-05
169,25.5924,0.80354,1.09494,0.96883,0.40028,0.08929,0.10449,0.05764,1.7251,3.5488,1.55985,8.52904e-05,8.52904e-05,8.52904e-05
170,25.7374,0.83673,1.3792,1.05172,0.40028,0.08929,0.10449,0.05764,1.7251,3.5488,1.55985,8.50957e-05,8.50957e-05,8.50957e-05
171,25.8837,0.79438,1.26392,0.97076,0.40028,0.08929,0.10449,0.05764,1.7251,3.5488,1.55985,8.4901e-05,8.4901e-05,8.4901e-05
172,26.0428,0.89373,1.18081,1.00018,0.39335,0.08929,0.10617,0.0589,1.73452,3.49654,1.56249,8.47063e-05,8.47063e-05,8.47063e-05
173,26.1948,0.82044,1.11975,0.9833,0.39335,0.08929,0.10617,0.0589,1.73452,3.49654,1.56249,8.45116e-05,8.45116e-05,8.45116e-05
174,26.4264,0.88235,1.21008,1.00512,0.39335,0.08929,0.10617,0.0589,1.73452,3.49654,1.56249,8.43169e-05,8.43169e-05,8.43169e-05
175,26.5701,0.8211,1.22086,1.01096,0.39335,0.08929,0.10617,0.0589,1.73452,3.49654,1.56249,8.41222e-05,8.41222e-05,8.41222e-05
176,26.7271,0.79937,1.0455,0.98569,0.39073,0.09524,0.10728,0.05828,1.74181,3.46662,1.5702,8.39275e-05,8.39275e-05,8.39275e-05
177,26.8607,0.74338,1.12349,0.98467,0.39073,0.09524,0.10728,0.05828,1.74181,3.46662,1.5702,8.37328e-05,8.37328e-05,8.37328e-05
178,26.9948,0.85548,1.27377,1.00481,0.39073,0.09524,0.10728,0.05828,1.74181,3.46662,1.5702,8.35381e-05,8.35381e-05,8.35381e-05
179,27.1318,0.79784,1.1919,1.00201,0.39073,0.09524,0.10728,0.05828,1.74181,3.46662,1.5702,8.33434e-05,8.33434e-05,8.33434e-05
180,27.2833,0.78726,1.00028,0.93653,0.39002,0.09524,0.1065,0.05493,1.74754,3.42127,1.57926,8.31487e-05,8.31487e-05,8.31487e-05
181,27.4193,0.76322,1.0876,0.91497,0.39002,0.09524,0.1065,0.05493,1.74754,3.42127,1.57926,8.2954e-05,8.2954e-05,8.2954e-05
182,27.5559,0.78335,1.19796,0.96666,0.39002,0.09524,0.1065,0.05493,1.74754,3.42127,1.57926,8.27593e-05,8.27593e-05,8.27593e-05
183,27.6913,0.77834,1.06119,0.94706,0.39002,0.09524,0.1065,0.05493,1.74754,3.42127,1.57926,8.25646e-05,8.25646e-05,8.25646e-05
184,27.8352,0.81032,1.04503,0.98009,0.38964,0.09524,0.10495,0.05477,1.76261,3.41325,1.59038,8.23699e-05,8.23699e-05,8.23699e-05
185,28.0601,0.85185,1.17154,1.03669,0.38964,0.09524,0.10495,0.05477,1.76261,3.41325,1.59038,8.21752e-05,8.21752e-05,8.21752e-05
186,28.1998,0.78253,1.05083,0.96571,0.38964,0.09524,0.10495,0.05477,1.76261,3.41325,1.59038,8.19805e-05,8.19805e-05,8.19805e-05
187,28.3357,0.74931,1.05459,0.95491,0.38964,0.09524,0.10495,0.05477,1.76261,3.41325,1.59038,8.17858e-05,8.17858e-05,8.17858e-05
188,28.4805,0.80877,1.1911,0.99704,0.38289,0.08929,0.09781,0.0532,1.75939,3.35577,1.59222,8.15911e-05,8.15911e-05,8.15911e-05
189,28.6168,0.82022,1.13964,0.98747,0.38289,0.08929,0.09781,0.0532,1.75939,3.35577,1.59222,8.13964e-05,8.13964e-05,8.13964e-05
190,28.755,0.81946,1.12976,0.98249,0.38289,0.08929,0.09781,0.0532,1.75939,3.35577,1.59222,8.12017e-05,8.12017e-05,8.12017e-05
191,28.8914,0.79581,1.19586,0.95837,0.38289,0.08929,0.09781,0.0532,1.75939,3.35577,1.59222,8.1007e-05,8.1007e-05,8.1007e-05
192,29.0452,0.89936,1.25893,1.01624,0.23992,0.08929,0.09752,0.05408,1.75848,3.32628,1.58606,8.08123e-05,8.08123e-05,8.08123e-05
193,29.1784,0.80952,1.12148,1.01454,0.23992,0.08929,0.09752,0.05408,1.75848,3.32628,1.58606,8.06176e-05,8.06176e-05,8.06176e-05
194,29.3201,0.79583,1.10998,0.96693,0.23992,0.08929,0.09752,0.05408,1.75848,3.32628,1.58606,8.04229e-05,8.04229e-05,8.04229e-05
195,29.4596,0.69634,1.08064,0.95589,0.23992,0.08929,0.09752,0.05408,1.75848,3.32628,1.58606,8.02282e-05,8.02282e-05,8.02282e-05
196,29.6908,0.86748,1.11717,0.96972,0.24851,0.08929,0.09685,0.05246,1.76885,3.30083,1.59566,8.00335e-05,8.00335e-05,8.00335e-05
197,29.8269,0.76804,1.11188,0.98664,0.24851,0.08929,0.09685,0.05246,1.76885,3.30083,1.59566,7.98388e-05,7.98388e-05,7.98388e-05
198,29.9633,0.80251,1.18336,0.95549,0.24851,0.08929,0.09685,0.05246,1.76885,3.30083,1.59566,7.96441e-05,7.96441e-05,7.96441e-05
199,30.1079,0.79896,0.94859,1.00836,0.24851,0.08929,0.09685,0.05246,1.76885,3.30083,1.59566,7.94494e-05,7.94494e-05,7.94494e-05
200,30.2586,0.83252,1.23252,1.02077,0.24927,0.08698,0.09593,0.05292,1.76964,3.28035,1.60027,7.92547e-05,7.92547e-05,7.92547e-05
201,30.3942,0.80316,1.08592,1.01384,0.24927,0.08698,0.09593,0.05292,1.76964,3.28035,1.60027,7.906e-05,7.906e-05,7.906e-05
202,30.5311,0.80509,1.03615,0.94376,0.24927,0.08698,0.09593,0.05292,1.76964,3.28035,1.60027,7.88653e-05,7.88653e-05,7.88653e-05
203,30.6652,0.8242,1.06863,0.9621,0.24927,0.08698,0.09593,0.05292,1.76964,3.28035,1.60027,7.86706e-05,7.86706e-05,7.86706e-05
204,30.8121,0.72723,1.08205,0.92765,0.24922,0.08682,0.09334,0.0512,1.77589,3.27407,1.61488,7.84759e-05,7.84759e-05,7.84759e-05
205,30.9476,0.75097,0.96798,0.94362,0.24922,0.08682,0.09334,0.0512,1.77589,3.27407,1.61488,7.82812e-05,7.82812e-05,7.82812e-05
206,31.1838,0.77253,1.14882,0.93307,0.24922,0.08682,0.09334,0.0512,1.77589,3.27407,1.61488,7.80865e-05,7.80865e-05,7.80865e-05
207,31.3258,0.70783,1.11751,0.96751,0.24922,0.08682,0.09334,0.0512,1.77589,3.27407,1.61488,7.78918e-05,7.78918e-05,7.78918e-05
208,31.4729,0.76958,1.06657,0.94363,0.24886,0.08569,0.09605,0.05167,1.75332,3.25427,1.60154,7.76971e-05,7.76971e-05,7.76971e-05
209,31.6089,0.72714,1.05579,0.95396,0.24886,0.08569,0.09605,0.05167,1.75332,3.25427,1.60154,7.75024e-05,7.75024e-05,7.75024e-05
210,31.7522,0.71037,1.06743,0.92663,0.24886,0.08569,0.09605,0.05167,1.75332,3.25427,1.60154,7.73077e-05,7.73077e-05,7.73077e-05
211,31.8887,0.70364,0.96109,0.91415,0.24886,0.08569,0.09605,0.05167,1.75332,3.25427,1.60154,7.7113e-05,7.7113e-05,7.7113e-05
212,32.0356,0.75506,1.14345,0.94282,0.24922,0.08683,0.09581,0.05146,1.75777,3.20858,1.60266,7.69183e-05,7.69183e-05,7.69183e-05
213,32.1727,0.72741,0.9603,0.97107,0.24922,0.08683,0.09581,0.05146,1.75777,3.20858,1.60266,7.67236e-05,7.67236e-05,7.67236e-05
214,32.3085,0.79247,1.1684,0.98938,0.24922,0.08683,0.09581,0.05146,1.75777,3.20858,1.60266,7.65289e-05,7.65289e-05,7.65289e-05
215,32.4515,0.81852,1.31327,1.01475,0.24922,0.08683,0.09581,0.05146,1.75777,3.20858,1.60266,7.63342e-05,7.63342e-05,7.63342e-05
216,32.6015,0.72858,0.95717,0.94808,0.25702,0.09476,0.10691,0.05364,1.75356,3.1811,1.58677,7.61395e-05,7.61395e-05,7.61395e-05
217,32.7415,0.76406,1.01545,0.96061,0.25702,0.09476,0.10691,0.05364,1.75356,3.1811,1.58677,7.59448e-05,7.59448e-05,7.59448e-05
218,32.9666,0.7365,1.16878,0.96394,0.25702,0.09476,0.10691,0.05364,1.75356,3.1811,1.58677,7.57501e-05,7.57501e-05,7.57501e-05
219,33.1012,0.84067,1.01041,0.97988,0.25702,0.09476,0.10691,0.05364,1.75356,3.1811,1.58677,7.55554e-05,7.55554e-05,7.55554e-05
220,33.2475,0.74123,0.87862,0.94223,0.25623,0.09524,0.10778,0.05357,1.76282,3.1518,1.596,7.53607e-05,7.53607e-05,7.53607e-05
221,33.3927,0.70852,0.97814,0.93191,0.25623,0.09524,0.10778,0.05357,1.76282,3.1518,1.596,7.5166e-05,7.5166e-05,7.5166e-05
222,33.5277,0.77295,0.91639,0.96405,0.25623,0.09524,0.10778,0.05357,1.76282,3.1518,1.596,7.49713e-05,7.49713e-05,7.49713e-05
223,33.6661,0.71732,0.98429,0.95105,0.25623,0.09524,0.10778,0.05357,1.76282,3.1518,1.596,7.47766e-05,7.47766e-05,7.47766e-05
224,33.8092,0.771,1.01203,0.95423,0.25446,0.09524,0.11078,0.05442,1.7658,3.09243,1.59804,7.45819e-05,7.45819e-05,7.45819e-05
225,33.9458,0.71126,0.93476,0.91466,0.25446,0.09524,0.11078,0.05442,1.7658,3.09243,1.59804,7.43872e-05,7.43872e-05,7.43872e-05
226,34.0802,0.76328,0.92665,0.99679,0.25446,0.09524,0.11078,0.05442,1.7658,3.09243,1.59804,7.41925e-05,7.41925e-05,7.41925e-05
227,34.221,0.82158,1.07728,1.01725,0.25446,0.09524,0.11078,0.05442,1.7658,3.09243,1.59804,7.39978e-05,7.39978e-05,7.39978e-05
228,34.4699,0.70436,1.01646,0.9229,0.24798,0.08929,0.10155,0.05503,1.76175,3.0414,1.57574,7.38031e-05,7.38031e-05,7.38031e-05
229,34.6022,0.72291,0.97529,0.9439,0.24798,0.08929,0.10155,0.05503,1.76175,3.0414,1.57574,7.36084e-05,7.36084e-05,7.36084e-05
230,34.7406,0.75108,1.05586,0.9393,0.24798,0.08929,0.10155,0.05503,1.76175,3.0414,1.57574,7.34137e-05,7.34137e-05,7.34137e-05
231,34.8751,0.91186,1.0802,0.99037,0.24798,0.08929,0.10155,0.05503,1.76175,3.0414,1.57574,7.3219e-05,7.3219e-05,7.3219e-05
232,35.0211,0.81271,1.10021,0.94592,0.24162,0.10668,0.10001,0.05599,1.77316,3.02709,1.59913,7.30243e-05,7.30243e-05,7.30243e-05
233,35.1652,0.71912,0.90155,0.95914,0.24162,0.10668,0.10001,0.05599,1.77316,3.02709,1.59913,7.28296e-05,7.28296e-05,7.28296e-05
234,35.305,0.72973,1.0429,0.93464,0.24162,0.10668,0.10001,0.05599,1.77316,3.02709,1.59913,7.26349e-05,7.26349e-05,7.26349e-05
235,35.4412,0.68859,0.97914,0.9132,0.24162,0.10668,0.10001,0.05599,1.77316,3.02709,1.59913,7.24402e-05,7.24402e-05,7.24402e-05
236,35.588,0.72439,1.00032,0.96117,0.26733,0.08929,0.1117,0.05802,1.78396,2.99386,1.60675,7.22455e-05,7.22455e-05,7.22455e-05
237,35.7223,0.76173,1.08686,0.93723,0.26733,0.08929,0.1117,0.05802,1.78396,2.99386,1.60675,7.20508e-05,7.20508e-05,7.20508e-05
238,35.9485,0.79425,1.12036,0.95196,0.26733,0.08929,0.1117,0.05802,1.78396,2.99386,1.60675,7.18561e-05,7.18561e-05,7.18561e-05
239,36.0855,0.7577,1.16207,1.00963,0.26733,0.08929,0.1117,0.05802,1.78396,2.99386,1.60675,7.16614e-05,7.16614e-05,7.16614e-05
240,36.2322,0.74202,1.19996,0.97568,0.24526,0.10551,0.1149,0.05769,1.78218,3.02313,1.61679,7.14667e-05,7.14667e-05,7.14667e-05
241,36.3652,0.708,0.93859,0.92362,0.24526,0.10551,0.1149,0.05769,1.78218,3.02313,1.61679,7.1272e-05,7.1272e-05,7.1272e-05
242,36.5144,0.65771,1.01721,0.90311,0.24526,0.10551,0.1149,0.05769,1.78218,3.02313,1.61679,7.10773e-05,7.10773e-05,7.10773e-05
243,36.6503,0.66988,0.94018,0.93141,0.24526,0.10551,0.1149,0.05769,1.78218,3.02313,1.61679,7.08826e-05,7.08826e-05,7.08826e-05
244,36.7993,0.74776,0.88275,0.95118,0.26715,0.08929,0.11465,0.05814,1.79953,3.05337,1.64059,7.06879e-05,7.06879e-05,7.06879e-05
245,36.9334,0.63357,0.9038,0.93679,0.26715,0.08929,0.11465,0.05814,1.79953,3.05337,1.64059,7.04932e-05,7.04932e-05,7.04932e-05
246,37.0735,0.70823,0.83202,0.93272,0.26715,0.08929,0.11465,0.05814,1.79953,3.05337,1.64059,7.02985e-05,7.02985e-05,7.02985e-05
247,37.2099,0.66321,0.90909,0.90145,0.26715,0.08929,0.11465,0.05814,1.79953,3.05337,1.64059,7.01038e-05,7.01038e-05,7.01038e-05
248,37.3575,0.7463,0.94295,0.92507,0.26705,0.08929,0.11178,0.05588,1.7895,3.03155,1.62863,6.99091e-05,6.99091e-05,6.99091e-05
249,37.588,0.75809,0.95975,0.95304,0.26705,0.08929,0.11178,0.05588,1.7895,3.03155,1.62863,6.97144e-05,6.97144e-05,6.97144e-05
250,37.7223,0.68615,0.90827,0.92868,0.26705,0.08929,0.11178,0.05588,1.7895,3.03155,1.62863,6.95197e-05,6.95197e-05,6.95197e-05
251,37.8652,0.65873,1.06513,0.9203,0.26705,0.08929,0.11178,0.05588,1.7895,3.03155,1.62863,6.9325e-05,6.9325e-05,6.9325e-05
252,38.0085,0.69166,0.86976,0.89727,0.26737,0.08929,0.107,0.05665,1.80962,3.01889,1.65874,6.91303e-05,6.91303e-05,6.91303e-05
253,38.1427,0.75346,0.94753,0.91479,0.26737,0.08929,0.107,0.05665,1.80962,3.01889,1.65874,6.89356e-05,6.89356e-05,6.89356e-05
254,38.2786,0.77935,1.11634,1.04023,0.26737,0.08929,0.107,0.05665,1.80962,3.01889,1.65874,6.87409e-05,6.87409e-05,6.87409e-05
255,38.4204,0.68436,0.92121,0.92518,0.26737,0.08929,0.107,0.05665,1.80962,3.01889,1.65874,6.85462e-05,6.85462e-05,6.85462e-05
256,38.5845,0.66968,0.92248,0.91817,0.26771,0.08929,0.10481,0.05618,1.7763,3.00818,1.61856,6.83515e-05,6.83515e-05,6.83515e-05
257,38.7187,0.6976,0.89406,0.94755,0.26771,0.08929,0.10481,0.05618,1.7763,3.00818,1.61856,6.81568e-05,6.81568e-05,6.81568e-05
258,38.8556,0.72253,0.83258,0.91642,0.26771,0.08929,0.10481,0.05618,1.7763,3.00818,1.61856,6.79621e-05,6.79621e-05,6.79621e-05
259,38.994,0.70515,0.94793,0.9108,0.26771,0.08929,0.10481,0.05618,1.7763,3.00818,1.61856,6.77674e-05,6.77674e-05,6.77674e-05
260,39.232,0.6596,0.84261,0.91587,0.26779,0.08929,0.10574,0.05634,1.77195,2.9743,1.61808,6.75727e-05,6.75727e-05,6.75727e-05
261,39.3643,0.70483,0.97025,0.95182,0.26779,0.08929,0.10574,0.05634,1.77195,2.9743,1.61808,6.7378e-05,6.7378e-05,6.7378e-05
262,39.5065,0.67301,0.87861,0.88951,0.26779,0.08929,0.10574,0.05634,1.77195,2.9743,1.61808,6.71833e-05,6.71833e-05,6.71833e-05
263,39.649,0.74863,0.95404,0.91189,0.26779,0.08929,0.10574,0.05634,1.77195,2.9743,1.61808,6.69886e-05,6.69886e-05,6.69886e-05
264,39.7958,0.68724,0.94438,0.90633,0.24899,0.1131,0.11163,0.05782,1.76227,2.97332,1.61943,6.67939e-05,6.67939e-05,6.67939e-05
265,39.9297,0.66461,0.85592,0.92764,0.24899,0.1131,0.11163,0.05782,1.76227,2.97332,1.61943,6.65992e-05,6.65992e-05,6.65992e-05
266,40.0676,0.70936,0.91224,0.91973,0.24899,0.1131,0.11163,0.05782,1.76227,2.97332,1.61943,6.64045e-05,6.64045e-05,6.64045e-05
267,40.2066,0.65649,0.86795,0.9179,0.24899,0.1131,0.11163,0.05782,1.76227,2.97332,1.61943,6.62098e-05,6.62098e-05,6.62098e-05
268,40.3496,0.61662,0.86445,0.90777,0.3908,0.1131,0.11284,0.05724,1.75965,2.97423,1.61824,6.60151e-05,6.60151e-05,6.60151e-05
269,40.4855,0.60699,0.76601,0.86912,0.3908,0.1131,0.11284,0.05724,1.75965,2.97423,1.61824,6.58204e-05,6.58204e-05,6.58204e-05
270,40.7468,0.62697,1.04195,0.95562,0.3908,0.1131,0.11284,0.05724,1.75965,2.97423,1.61824,6.56257e-05,6.56257e-05,6.56257e-05
271,40.8845,0.61951,0.9048,0.93206,0.3908,0.1131,0.11284,0.05724,1.75965,2.97423,1.61824,6.5431e-05,6.5431e-05,6.5431e-05
272,41.0263,0.69797,0.91477,0.95773,0.39027,0.1131,0.11266,0.05586,1.7718,2.9527,1.62845,6.52363e-05,6.52363e-05,6.52363e-05
