epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,7.19367,1.71045,5.58879,1.38809,0,0,0,0,1.66475,5.35758,1.33874,1.82028e-05,1.82028e-05,1.82028e-05
21,7.35098,1.53711,5.39918,1.40859,0,0,0,0,1.66523,5.3512,1.33088,1.89272e-05,1.89272e-05,1.89272e-05
22,7.48063,1.74502,5.45038,1.45156,0,0,0,0,1.66523,5.3512,1.33088,1.96282e-05,1.96282e-05,1.96282e-05
23,7.63024,1.6212,5.55639,1.29732,0,0,0,0,1.66343,5.36047,1.33731,2.03059e-05,2.03059e-05,2.03059e-05
24,7.76602,1.43006,5.3117,1.27039,0,0,0,0,1.66343,5.36047,1.33731,2.09602e-05,2.09602e-05,2.09602e-05
25,7.91035,1.71973,5.46129,1.40296,0,0,0,0,1.65469,5.36238,1.33678,2.15912e-05,2.15912e-05,2.15912e-05
26,8.05045,1.42864,5.39158,1.29859,0,0,0,0,1.65469,5.36238,1.33678,2.21987e-05,2.21987e-05,2.21987e-05
27,8.19321,1.68049,5.50566,1.23658,0,0,0,0,1.63377,5.36754,1.33015,2.2783e-05,2.2783e-05,2.2783e-05
28,8.32422,1.57691,5.49988,1.35669,0,0,0,0,1.63377,5.36754,1.33015,2.33438e-05,2.33438e-05,2.33438e-05
29,8.48189,1.5061,5.4107,1.31848,0,0,0,0,1.62427,5.36545,1.32927,2.38813e-05,2.38813e-05,2.38813e-05
30,8.61762,1.4644,5.23766,1.33521,0,0,0,0,1.62427,5.36545,1.32927,2.43954e-05,2.43954e-05,2.43954e-05
31,8.77833,1.63131,5.38693,1.42005,0,0,0,0,1.60672,5.36318,1.3149,2.48862e-05,2.48862e-05,2.48862e-05
32,8.91931,1.37199,5.12849,1.30961,0,0,0,0,1.60672,5.36318,1.3149,2.53536e-05,2.53536e-05,2.53536e-05
33,9.06796,1.58902,5.54012,1.43716,0,0,0,0,1.52949,5.3604,1.2678,2.57976e-05,2.57976e-05,2.57976e-05
34,9.19509,1.49746,5.40425,1.34584,0,0,0,0,1.52949,5.3604,1.2678,2.62183e-05,2.62183e-05,2.62183e-05
35,9.33929,1.51725,5.44732,1.3115,0,0,0,0,1.55413,5.35219,1.27653,2.66156e-05,2.66156e-05,2.66156e-05
36,9.47504,1.46599,5.09219,1.2622,0,0,0,0,1.55413,5.35219,1.27653,2.69895e-05,2.69895e-05,2.69895e-05
37,9.61572,1.38299,5.32849,1.1648,0,0,0,0,1.54335,5.34711,1.26081,2.73401e-05,2.73401e-05,2.73401e-05
38,9.74589,1.49196,5.21572,1.21922,0,0,0,0,1.54335,5.34711,1.26081,2.76673e-05,2.76673e-05,2.76673e-05
39,9.88383,1.42616,5.3282,1.25837,0,0,0,0,1.55006,5.33256,1.25915,2.79712e-05,2.79712e-05,2.79712e-05
40,10.0135,1.45628,5.21214,1.25089,0,0,0,0,1.55006,5.33256,1.25915,2.82517e-05,2.82517e-05,2.82517e-05
41,10.1513,1.54547,5.20487,1.29444,0,0,0,0,1.55083,5.33647,1.26732,2.85088e-05,2.85088e-05,2.85088e-05
42,10.2798,1.44767,5.1225,1.37734,0,0,0,0,1.55083,5.33647,1.26732,2.87426e-05,2.87426e-05,2.87426e-05
43,10.4252,1.44759,5.30937,1.244,0,0,0,0,1.55693,5.33949,1.26735,2.8953e-05,2.8953e-05,2.8953e-05
44,10.5658,1.29963,4.99306,1.18846,0,0,0,0,1.55693,5.33949,1.26735,2.914e-05,2.914e-05,2.914e-05
45,10.7115,1.34268,5.19852,1.1522,0,0,0,0,1.56099,5.33238,1.27182,2.93036e-05,2.93036e-05,2.93036e-05
46,10.8466,1.38795,5.05269,1.224,0,0,0,0,1.56099,5.33238,1.27182,2.94439e-05,2.94439e-05,2.94439e-05
47,10.9871,1.37093,5.18202,1.15006,0,0,0,0,1.55788,5.33159,1.27365,2.95609e-05,2.95609e-05,2.95609e-05
48,11.1162,1.38753,5.20097,1.19513,0,0,0,0,1.55788,5.33159,1.27365,2.96545e-05,2.96545e-05,2.96545e-05
49,11.2554,1.39959,5.07531,1.14767,0,0,0,0,1.55449,5.33265,1.27381,2.97247e-05,2.97247e-05,2.97247e-05
50,11.3934,1.43224,5.23644,1.20846,0,0,0,0,1.55449,5.33265,1.27381,2.97715e-05,2.97715e-05,2.97715e-05
51,11.5408,1.25389,5.12833,1.17016,0,0,0,0,1.56529,5.3121,1.26161,2.9795e-05,2.9795e-05,2.9795e-05
52,11.6703,1.23389,5.0063,1.16604,0,0,0,0,1.56529,5.3121,1.26161,2.97951e-05,2.97951e-05,2.97951e-05
53,11.8027,1.26776,4.95035,1.11546,0,0,0,0,1.56529,5.3121,1.26161,2.97719e-05,2.97719e-05,2.97719e-05
54,11.9433,1.33595,5.04386,1.13886,0,0,0,0,1.5688,5.31416,1.26284,2.97253e-05,2.97253e-05,2.97253e-05
55,12.0708,1.4065,5.0352,1.17897,0,0,0,0,1.5688,5.31416,1.26284,2.96553e-05,2.96553e-05,2.96553e-05
56,12.2042,1.22849,4.91502,1.10237,0,0,0,0,1.5688,5.31416,1.26284,2.95619e-05,2.95619e-05,2.95619e-05
57,12.3404,1.40945,5.13754,1.13476,0,0,0,0,1.58457,5.28259,1.26498,2.94452e-05,2.94452e-05,2.94452e-05
58,12.4729,1.42687,4.98671,1.19979,0,0,0,0,1.58457,5.28259,1.26498,2.93052e-05,2.93052e-05,2.93052e-05
59,12.604,1.29077,4.96084,1.15105,0,0,0,0,1.58457,5.28259,1.26498,2.91418e-05,2.91418e-05,2.91418e-05
60,12.7412,1.27887,4.95465,1.12136,0,0,0,0,1.57494,5.28024,1.26582,2.8955e-05,2.8955e-05,2.8955e-05
61,12.8707,1.35755,5.12397,1.10842,0,0,0,0,1.57494,5.28024,1.26582,2.87448e-05,2.87448e-05,2.87448e-05
62,13.0038,1.39756,5.0035,1.1269,0,0,0,0,1.57494,5.28024,1.26582,2.85113e-05,2.85113e-05,2.85113e-05
63,13.1423,1.23633,4.90019,1.12446,0,0,0,0,1.57363,5.27661,1.27336,2.82544e-05,2.82544e-05,2.82544e-05
64,13.271,1.21732,4.90563,1.13411,0,0,0,0,1.57363,5.27661,1.27336,2.79741e-05,2.79741e-05,2.79741e-05
65,13.4156,1.29525,4.93732,1.08855,0,0,0,0,1.57363,5.27661,1.27336,2.76705e-05,2.76705e-05,2.76705e-05
66,13.5673,1.28642,4.98754,1.12623,0,0,0,0,1.58866,5.24523,1.26256,2.73435e-05,2.73435e-05,2.73435e-05
67,13.7001,1.33793,4.86142,1.08972,0,0,0,0,1.58866,5.24523,1.26256,2.69932e-05,2.69932e-05,2.69932e-05
68,13.8335,1.31083,4.97364,1.11906,0,0,0,0,1.58866,5.24523,1.26256,2.66195e-05,2.66195e-05,2.66195e-05
69,13.9721,1.16346,4.85903,1.05596,0,0,0,0,1.58042,5.22627,1.25458,2.62224e-05,2.62224e-05,2.62224e-05
70,14.1129,1.37744,4.91733,1.15403,0,0,0,0,1.58042,5.22627,1.25458,2.5802e-05,2.5802e-05,2.5802e-05
71,14.2403,1.32615,4.81767,1.143,0,0,0,0,1.58042,5.22627,1.25458,2.53582e-05,2.53582e-05,2.53582e-05
72,14.3803,1.25671,4.76301,1.03704,0,0,0,0,1.58567,5.2052,1.2542,2.4891e-05,2.4891e-05,2.4891e-05
73,14.5132,1.31079,4.94564,1.07349,0,0,0,0,1.58567,5.2052,1.2542,2.44005e-05,2.44005e-05,2.44005e-05
74,14.6416,1.29646,4.7476,1.12396,0,0,0,0,1.58567,5.2052,1.2542,2.38866e-05,2.38866e-05,2.38866e-05
75,14.7831,1.43852,4.83171,1.09882,0,0,0,0,1.58961,5.18059,1.2483,2.33494e-05,2.33494e-05,2.33494e-05
76,14.9118,1.31705,4.78957,1.05691,0,0,0,0,1.58961,5.18059,1.2483,2.27887e-05,2.27887e-05,2.27887e-05
77,15.0424,1.21005,4.48438,1.08207,0,0,0,0,1.58961,5.18059,1.2483,2.22048e-05,2.22048e-05,2.22048e-05
78,15.1789,1.19302,4.77017,1.05809,0,0,0,0,1.58971,5.15035,1.24035,2.15974e-05,2.15974e-05,2.15974e-05
79,15.3079,1.10286,4.71851,1.02711,0,0,0,0,1.58971,5.15035,1.24035,2.09667e-05,2.09667e-05,2.09667e-05
80,15.4384,1.13847,4.67469,1.10004,0,0,0,0,1.58971,5.15035,1.24035,2.03126e-05,2.03126e-05,2.03126e-05
81,15.5793,1.24674,4.77119,1.07781,0,0,0,0,1.59734,5.12803,1.24213,1.96352e-05,1.96352e-05,1.96352e-05
82,15.7201,1.17353,4.67896,1.1187,0,0,0,0,1.59734,5.12803,1.24213,1.89344e-05,1.89344e-05,1.89344e-05
83,15.8502,1.28394,4.74385,1.08368,0,0,0,0,1.59734,5.12803,1.24213,1.82102e-05,1.82102e-05,1.82102e-05
84,15.9941,1.26045,4.91957,1.08996,0,0,0,0,1.60551,5.10648,1.2395,1.74627e-05,1.74627e-05,1.74627e-05
85,16.1301,1.26081,4.61747,1.08085,0,0,0,0,1.60551,5.10648,1.2395,1.66918e-05,1.66918e-05,1.66918e-05
86,16.2733,1.32081,4.80053,1.09818,0,0,0,0,1.60551,5.10648,1.2395,1.58976e-05,1.58976e-05,1.58976e-05
87,16.4033,1.26494,4.791,1.09439,0,0,0,0,1.60551,5.10648,1.2395,1.50799e-05,1.50799e-05,1.50799e-05
88,16.5491,1.25846,4.67114,1.09301,0,0,0,0,1.59468,5.07123,1.23541,1.42389e-05,1.42389e-05,1.42389e-05
89,16.6783,1.17662,4.50285,1.03152,0,0,0,0,1.59468,5.07123,1.23541,1.33746e-05,1.33746e-05,1.33746e-05
90,16.8102,1.17613,4.71961,1.07322,0,0,0,0,1.59468,5.07123,1.23541,1.24869e-05,1.24869e-05,1.24869e-05
91,17.3654,1.13372,4.55174,1.00822,0,0,0,0,1.59468,5.07123,1.23541,1.15758e-05,1.15758e-05,1.15758e-05
92,17.5417,1.19941,4.49847,1.05402,0,0,0,0,1.60366,5.03437,1.23489,1.06414e-05,1.06414e-05,1.06414e-05
93,17.7005,1.20026,4.56495,1.02211,0,0,0,0,1.60366,5.03437,1.23489,9.68355e-06,9.68355e-06,9.68355e-06
94,17.845,1.20814,4.50855,1.02436,0,0,0,0,1.60366,5.03437,1.23489,8.70238e-06,8.70238e-06,8.70238e-06
95,17.9774,1.16884,4.59953,1.04062,0,0,0,0,1.60366,5.03437,1.23489,7.69785e-06,7.69785e-06,7.69785e-06
96,18.1216,1.16911,4.46836,1.04681,0,0,0,0,1.61476,4.99461,1.23413,6.66995e-06,6.66995e-06,6.66995e-06
97,18.2518,1.2715,4.5763,1.04935,0,0,0,0,1.61476,4.99461,1.23413,5.61869e-06,5.61869e-06,5.61869e-06
98,18.382,1.17468,4.44284,1.06157,0,0,0,0,1.61476,4.99461,1.23413,4.54406e-06,4.54406e-06,4.54406e-06
99,18.5127,1.10823,4.4043,1.06295,0,0,0,0,1.61476,4.99461,1.23413,3.44607e-06,3.44607e-06,3.44607e-06
100,18.655,1.25155,4.52063,1.03194,0,0,0,0,1.62386,4.95535,1.22854,2.32472e-06,2.32472e-06,2.32472e-06
